13	2	362
13	3	629
13	4	911
13	5	994
13	6	889
13	7	700
13	8	451
13	9	249
13	10	133
13	11	49
13	12	22
13	13	6
13	14	2
13	15	2
13	16	0
13	17	0
13	18	0
13	19	0
13	20	0
13	21	0
13	22	0
13	23	0
13	24	0
13	25	0
13	26	0
13	27	0
13	28	0
13	29	0
13	30	0
14	0	34
14	1	139
14	2	383
14	3	710
14	4	1025
14	5	1163
14	6	1071
14	7	798
14	8	518
14	9	306
14	10	152
14	11	60
14	12	26
14	13	4
14	14	2
14	15	0
14	16	0
14	17	0
14	18	0
14	19	0
14	20	0
14	21	0
14	22	0
14	23	0
14	24	0
14	25	0
14	26	0
14	27	0
14	28	0
14	29	0
14	30	0
15	0	47
15	1	200
15	2	462
15	3	883
15	4	1140
15	5	1273
15	6	1132
15	7	893
15	8	614
15	9	374
15	10	183
15	11	99
15	12	25
15	13	9
15	14	5
15	15	1
15	16	0
15	17	0
15	18	0
15	19	0
15	20	0
15	21	0
15	22	0
15	23	0
15	24	0
15	25	0
15	26	0
15	27	0
15	28	0
15	29	0
15	30	0
16	0	41
16	1	213
16	2	464
16	3	884
16	4	1266
16	5	1439
16	6	1269
16	7	1030
16	8	708
16	9	412
16	10	219
16	11	98
16	12	40
16	13	15
16	14	2
16	15	1
16	16	0
16	17	0
16	18	0
16	19	0
16	20	0
16	21	0
16	22	0
16	23	0
16	24	0
16	25	0
16	26	0
16	27	0
16	28	0
16	29	0
16	30	0
17	0	37
17	1	160
17	2	424
17	3	878
17	4	1239
17	5	1335
17	6	1267
17	7	1083
17	8	733
17	9	460
17	10	248
17	11	118
17	12	42
17	13	10
17	14	8
17	15	4
17	16	0
17	17	0
17	18	0
17	19	0
17	20	0
17	21	0
17	22	0
17	23	0
17	24	0
17	25	0
17	26	0
17	27	0
17	28	0
17	29	0
17	30	0
18	0	23
18	1	149
18	2	399
18	3	780
18	4	1018
18	5	1302
18	6	1341
18	7	1026
18	8	755
18	9	436
18	10	215
18	11	120
18	12	42
18	13	9
18	14	7
18	15	1
18	16	1
18	17	0
18	18	0
18	19	0
18	20	0
18	21	0
18	22	0
18	23	0
18	24	0
18	25	0
18	26	0
18	27	0
18	28	0
18	29	0
18	30	0
19	0	27
19	1	117
19	2	362
19	3	690
19	4	1040
19	5	1198
19	6	1196
19	7	922
19	8	725
19	9	440
19	10	216
19	11	95
19	12	45
19	13	18
19	14	3
19	15	1
19	16	0
19	17	0
19	18	0
19	19	0
19	20	0
19	21	0
19	22	0
19	23	0
19	24	0
19	25	0
19	26	0
19	27	0
19	28	0
19	29	0
19	30	0
20	0	35
20	1	109
20	2	309
20	3	620
20	4	935
20	5	1146
20	6	1105
20	7	934
20	8	688
20	9	400
20	10	262
20	11	110
20	12	68
20	13	25
20	14	8
20	15	2
20	16	0
20	17	0
20	18	0
20	19	0
20	20	0
20	21	0
20	22	0
20	23	0
20	24	0
20	25	0
20	26	0
20	27	0
20	28	0
20	29	0
20	30	0
21	0	22
21	1	106
21	2	326
21	3	583
21	4	830
21	5	985
21	6	1001
21	7	859
21	8	637
21	9	389
21	10	244
21	11	100
21	12	34
21	13	17
21	14	4
21	15	1
21	16	0
21	17	2
21	18	0
21	19	0
21	20	0
21	21	0
21	22	0
21	23	0
21	24	0
21	25	0
21	26	0
21	27	0
21	28	0
21	29	0
21	30	0
22	0	17
22	1	95
22	2	224
22	3	501
22	4	789
22	5	907
22	6	836
22	7	787
22	8	635
22	9	382
22	10	236
22	11	93
22	12	39
22	13	16
22	14	5
22	15	0
22	16	0
22	17	0
22	18	0
22	19	0
22	20	0
22	21	0
22	22	0
22	23	0
22	24	0
22	25	0
22	26	0
22	27	0
22	28	0
22	29	0
22	30	0
23	0	13
23	1	76
23	2	215
23	3	409
23	4	651
23	5	804
23	6	754
23	7	673
23	8	497
23	9	336
23	10	180
23	11	98
23	12	38
23	13	14
23	14	7
23	15	0
23	16	0
23	17	0
23	18	0
23	19	0
23	20	0
23	21	0
23	22	0
23	23	0
23	24	0
23	25	0
23	26	0
23	27	0
23	28	0
23	29	0
23	30	0
24	0	10
24	1	62
24	2	187
24	3	355
24	4	526
24	5	646
24	6	639
24	7	601
24	8	423
24	9	305
24	10	188
24	11	78
24	12	28
24	13	10
24	14	7
24	15	2
24	16	0
24	17	0
24	18	0
24	19	0
24	20	0
24	21	0
24	22	0
24	23	0
24	24	0
24	25	0
24	26	0
24	27	0
24	28	0
24	29	0
24	30	0
25	0	9
25	1	55
25	2	159
25	3	281
25	4	458
25	5	538
25	6	535
25	7	477
25	8	350
25	9	251
25	10	153
25	11	69
25	12	38
25	13	14
25	14	6
25	15	1
25	16	0
25	17	0
25	18	0
25	19	0
25	20	0
25	21	0
25	22	0
25	23	0
25	24	0
25	25	0
25	26	0
25	27	0
25	28	0
25	29	0
25	30	0
26	0	3
26	1	37
26	2	112
26	3	241
26	4	327
26	5	464
26	6	490
26	7	393
26	8	340
26	9	230
26	10	126
26	11	58
26	12	31
26	13	14
26	14	3
26	15	1
26	16	0
26	17	0
26	18	0
26	19	0
26	20	0
26	21	0
26	22	0
26	23	0
26	24	0
26	25	0
26	26	0
26	27	0
26	28	0
26	29	0
26	30	0
27	0	8
27	1	21
27	2	67
27	3	166
27	4	278
27	5	374
27	6	415
27	7	371
27	8	272
27	9	216
27	10	109
27	11	49
27	12	24
27	13	9
27	14	3
27	15	3
27	16	0
27	17	0
27	18	0
27	19	0
27	20	0
27	21	0
27	22	0
27	23	0
27	24	0
27	25	0
27	26	0
27	27	0
27	28	0
27	29	0
27	30	0
28	0	4
28	1	27
28	2	49
28	3	126
28	4	225
28	5	312
28	6	315
28	7	302
28	8	272
28	9	156
28	10	120
28	11	50
28	12	17
28	13	10
28	14	3
28	15	1
28	16	0
28	17	0
28	18	0
28	19	0
28	20	0
28	21	0
28	22	0
28	23	0
28	24	0
28	25	0
28	26	0
28	27	0
28	28	0
28	29	0
28	30	0
29	0	6
29	1	13
29	2	57
29	3	121
29	4	200
29	5	261
29	6	291
29	7	262
29	8	198
29	9	150
29	10	81
29	11	25
29	12	17
29	13	16
29	14	2
29	15	0
29	16	0
29	17	0
29	18	0
29	19	0
29	20	0
29	21	0
29	22	0
29	23	0
29	24	0
29	25	0
29	26	0
29	27	0
29	28	0
29	29	0
29	30	0
30	0	0
30	1	16
30	2	52
30	3	109
30	4	194
30	5	232
30	6	240
30	7	223
30	8	184
30	9	110
30	10	82
30	11	56
30	12	19
30	13	9
30	14	4
30	15	1
30	16	0
30	17	0
30	18	0
30	19	0
30	20	0
30	21	0
30	22	0
30	23	0
30	24	0
30	25	0
30	26	0
30	27	0
30	28	0
30	29	0
30	30	0
31	0	3
31	1	17
31	2	27
31	3	82
31	4	146
31	5	187
31	6	208
31	7	205
31	8	156
31	9	88
31	10	76
31	11	33
31	12	17
31	13	11
31	14	1
31	15	1
31	16	0
31	17	0
31	18	0
31	19	0
31	20	0
31	21	0
31	22	0
31	23	0
31	24	0
31	25	0
31	26	0
31	27	0
31	28	0
31	29	0
31	30	0
32	0	2
32	1	10
32	2	38
32	3	74
32	4	80
32	5	139
32	6	183
32	7	161
32	8	123
32	9	93
32	10	47
32	11	20
32	12	18
32	13	6
32	14	2
32	15	1
32	16	0
32	17	0
32	18	0
32	19	0
32	20	0
32	21	0
32	22	0
32	23	0
32	24	0
32	25	0
32	26	0
32	27	0
32	28	0
32	29	0
32	30	0
33	0	2
33	1	6
33	2	24
33	3	41
33	4	75
33	5	124
33	6	135
33	7	135
33	8	92
33	9	80
33	10	49
33	11	22
33	12	11
33	13	6
33	14	3
33	15	1
33	16	1
33	17	0
33	18	0
33	19	0
33	20	0
33	21	0
33	22	0
33	23	0
33	24	0
33	25	0
33	26	0
33	27	0
33	28	0
33	29	0
33	30	0
34	0	0
34	1	6
34	2	14
34	3	38
34	4	71
34	5	90
34	6	101
34	7	107
34	8	96
34	9	66
34	10	37
34	11	22
34	12	8
34	13	4
34	14	0
34	15	1
34	16	0
34	17	0
34	18	0
34	19	0
34	20	0
34	21	0
34	22	0
34	23	0
34	24	0
34	25	0
34	26	0
34	27	0
34	28	0
34	29	0
34	30	0
35	0	0
35	1	3
35	2	15
35	3	39
35	4	57
35	5	87
35	6	74
35	7	75
35	8	63
35	9	48
35	10	23
35	11	13
35	12	5
35	13	4
35	14	1
35	15	0
35	16	0
35	17	0
35	18	0
35	19	0
35	20	0
35	21	0
35	22	0
35	23	0
35	24	0
35	25	0
35	26	0
35	27	0
35	28	0
35	29	0
35	30	0
36	0	0
36	1	4
36	2	13
36	3	23
36	4	38
36	5	47
36	6	60
36	7	60
36	8	44
36	9	28
36	10	20
36	11	8
36	12	6
36	13	3
36	14	1
36	15	0
36	16	0
36	17	0
36	18	0
36	19	0
36	20	0
36	21	0
36	22	0
36	23	0
36	24	0
36	25	0
36	26	0
36	27	0
36	28	0
36	29	0
36	30	0
37	0	0
37	1	1
37	2	8
37	3	12
37	4	20
37	5	30
37	6	23
37	7	45
37	8	26
37	9	29
37	10	14
37	11	9
37	12	0
37	13	4
37	14	0
37	15	0
37	16	0
37	17	0
37	18	0
37	19	0
37	20	0
37	21	0
37	22	0
37	23	0
37	24	0
37	25	0
37	26	0
37	27	0
37	28	0
37	29	0
37	30	0
38	0	0
38	1	2
38	2	4
38	3	8
38	4	15
38	5	13
38	6	22
38	7	25
38	8	14
38	9	15
38	10	11
38	11	7
38	12	4
38	13	0
38	14	0
38	15	0
38	16	0
38	17	0
38	18	0
38	19	0
38	20	0
38	21	0
38	22	0
38	23	0
38	24	0
38	25	0
38	26	0
38	27	0
38	28	0
38	29	0
38	30	0
39	0	0
39	1	0
39	2	4
39	3	4
39	4	12
39	5	19
39	6	23
39	7	16
39	8	17
39	9	16
39	10	6
39	11	4
39	12	2
39	13	1
39	14	0
39	15	0
39	16	0
39	17	0
39	18	0
39	19	0
39	20	0
39	21	0
39	22	0
39	23	0
39	24	0
39	25	0
39	26	0
39	27	0
39	28	0
39	29	0
39	30	0
40	0	0
40	1	1
40	2	4
40	3	14
40	4	13
40	5	19
40	6	10
40	7	22
40	8	11
40	9	14
40	10	3
40	11	2
40	12	1
40	13	0
40	14	0
40	15	1
40	16	0
40	17	0
40	18	0
40	19	0
40	20	0
40	21	0
40	22	0
40	23	0
40	24	0
40	25	0
40	26	0
40	27	0
40	28	0
40	29	0
40	30	0
41	0	0
41	1	0
41	2	3
41	3	2
41	4	6
41	5	13
41	6	15
41	7	13
41	8	11
41	9	8
41	10	4
41	11	3
41	12	2
41	13	0
41	14	0
41	15	0
41	16	0
41	17	0
41	18	0
41	19	0
41	20	0
41	21	0
41	22	0
41	23	0
41	24	0
41	25	0
41	26	0
41	27	0
41	28	0
41	29	0
41	30	0
42	0	1
42	1	0
42	2	0
42	3	1
42	4	6
42	5	12
42	6	5
42	7	13
42	8	13
42	9	7
42	10	5
42	11	2
42	12	2
42	13	1
42	14	0
42	15	0
42	16	0
42	17	0
42	18	0
42	19	0
42	20	0
42	21	0
42	22	0
42	23	0
42	24	0
42	25	0
42	26	0
42	27	0
42	28	0
42	29	0
42	30	0
43	0	0
43	1	0
43	2	2
43	3	4
43	4	5
43	5	6
43	6	2
43	7	6
43	8	10
43	9	2
43	10	3
43	11	0
43	12	0
43	13	0
43	14	0
43	15	0
43	16	0
43	17	0
43	18	0
43	19	0
43	20	0
43	21	0
43	22	0
43	23	0
43	24	0
43	25	0
43	26	0
43	27	0
43	28	0
43	29	0
43	30	0
44	0	0
44	1	0
44	2	1
44	3	0
44	4	2
44	5	3
44	6	3
44	7	1
44	8	0
44	9	0
44	10	0
44	11	0
44	12	0
44	13	0
44	14	0
44	15	0
44	16	0
44	17	0
44	18	0
44	19	0
44	20	0
44	21	0
44	22	0
44	23	0
44	24	0
44	25	0
44	26	0
44	27	0
44	28	0
44	29	0
44	30	0
45	0	0
45	1	0
45	2	1
45	3	0
45	4	2
45	5	0
45	6	1
45	7	2
45	8	1
45	9	1
45	10	0
45	11	0
45	12	0
45	13	0
45	14	0
45	15	0
45	16	0
45	17	0
45	18	0
45	19	0
45	20	0
45	21	0
45	22	0
45	23	0
45	24	0
45	25	0
45	26	0
45	27	0
45	28	0
45	29	0
45	30	0
46	0	0
46	1	0
46	2	0
46	3	0
46	4	0
46	5	0
46	6	0
46	7	0
46	8	1
46	9	1
46	10	0
46	11	0
46	12	0
46	13	0
46	14	0
46	15	0
46	16	0
46	17	0
46	18	0
46	19	0
46	20	0
46	21	0
46	22	0
46	23	0
46	24	0
46	25	0
46	26	0
46	27	0
46	28	0
46	29	0
46	30	0
47	0	0
47	1	0
47	2	0
47	3	0
47	4	0
47	5	0
47	6	0
47	7	0
47	8	0
47	9	0
47	10	0
47	11	0
47	12	0
47	13	0
47	14	0
47	15	0
47	16	0
47	17	0
47	18	0
47	19	0
47	20	0
47	21	0
47	22	0
47	23	0
47	24	0
47	25	0
47	26	0
47	27	0
47	28	0
47	29	0
47	30	0
48	0	0
48	1	0
48	2	0
48	3	0
48	4	0
48	5	0
48	6	0
48	7	0
48	8	0
48	9	0
48	10	0
48	11	0
48	12	0
48	13	0
48	14	0
48	15	0
48	16	0
48	17	0
48	18	0
48	19	0
48	20	0
48	21	0
48	22	0
48	23	0
48	24	0
48	25	0
48	26	0
48	27	0
48	28	0
48	29	0
48	30	0
49	0	0
49	1	0
49	2	0
49	3	0
49	4	0
49	5	0
49	6	0
49	7	0
49	8	0
49	9	0
49	10	0
49	11	0
49	12	0
49	13	0
49	14	0
49	15	0
49	16	0
49	17	0
49	18	0
49	19	0
49	20	0
49	21	0
49	22	0
49	23	0
49	24	0
49	25	0
49	26	0
49	27	0
49	28	0
49	29	0
49	30	0
